Year,Region,disasterType,len
2006,Southern Asia,Landslide,5
2006,Southern Asia,Drought,2
2006,Middle Africa,Epidemic,12
2006,Australia and New Zealand,Flood,2
2006,Australia and New Zealand,Wildfire,3
2006,Australia and New Zealand,Drought,1
2006,Eastern Africa,Storm,3
2006,Western Europe,Extreme temperature ,4
2006,Western Africa,Epidemic,8
2006,Eastern Europe,Earthquake,2
2006,Southern Africa,Epidemic,2
2006,Eastern Asia,Other,1
2006,Eastern Asia,Landslide,1
2006,South America,Other,5
2006,Eastern Africa,Other,1
2006,Caribbean,Flood,4
2006,Northern Africa,Earthquake,1
2006,Northern Africa,Flood,7
2006,Southern Europe,Extreme temperature ,2
2006,Southern Europe,Wildfire,1
2006,Eastern Africa,Epidemic,22
2006,Central America,Extreme temperature ,3
2006,Central America,Flood,4
2006,South-Eastern Asia,Other,2
2006,South-Eastern Asia,Landslide,6
2006,South-Eastern Asia,Wildfire,1
2006,Southern Asia,Extreme temperature ,2
2007,Caribbean,Flood,7
2007,South America,Flood,14
2007,Southern Asia,Flood,37
2007,South America,Other,1
2007,Melanesia,Storm,3
2007,South-Eastern Asia,Flood,32
2007,Eastern Asia,Storm,13
2007,Northern Africa,Flood,9
2007,Northern America,Storm,15
2007,South-Eastern Asia,Landslide,2
2007,Middle Africa,Flood,8
2007,Middle Africa,Epidemic,5
2007,Western Europe,Storm,10
2007,Eastern Africa,Flood,27
2007,Western Africa,Epidemic,5
2007,Southern Asia,Extreme temperature ,4
2007,Eastern Europe,Storm,7
2007,South America,Epidemic,1
2007,South America,Landslide,1
2007,Northern Europe,Storm,2
2007,Southern Europe,Storm,3
2007,Southern Europe,Flood,6
2007,Melanesia,Flood,2
2007,South-Eastern Asia,Earthquake,4
2007,South-Eastern Asia,Epidemic,7
2005,South-Eastern Asia,Drought,3
2005,Western Africa,Drought,2
2005,Central America,Earthquake,1
2005,Western Asia,Extreme temperature ,1
2005,Melanesia,Earthquake,1
2005,Melanesia,Other,2
2005,Central America,Other,1
2005,Eastern Africa,Earthquake,1
2005,Northern America,Extreme temperature ,1
2005,Western Asia,Epidemic,1
2005,Middle Africa,Earthquake,1
2006,Central America,Storm,3
2006,South-Eastern Asia,Storm,18
2006,Northern America,Earthquake,1
2006,Eastern Africa,Drought,1
2006,Melanesia,Landslide,2
2006,Central Asia,Landslide,2
2006,Southern Africa,Flood,4
2006,Northern America,Storm,12
2006,Northern Europe,Drought,1
2006,Middle Africa,Storm,1
2006,Central Asia,Storm,1
2006,Southern Europe,Landslide,1
2006,Caribbean,Epidemic,1
2006,Central Asia,Earthquake,2
2006,South-Eastern Asia,Epidemic,1
2006,Central America,Landslide,2
2006,Eastern Africa,Earthquake,1
2006,Caribbean,Other,1
2006,Central America,Wildfire,1
2006,South America,Drought,1
2006,Melanesia,Other,3
2006,Eastern Asia,Epidemic,1
2006,South America,Epidemic,1
2006,Eastern Europe,Extreme temperature ,1
2006,Eastern Africa,Landslide,1
2006,Northern Africa,Epidemic,5
2006,Central America,Earthquake,1
2006,Southern Africa,Storm,1
2006,Western Asia,Epidemic,1
2006,Eastern Africa,Other,1
2006,Northern America,Extreme temperature ,2
2006,Northern America,Wildfire,3
2007,Eastern Asia,Earthquake,4
2007,Eastern Africa,Storm,7
2007,Australia and New Zealand,Storm,2
2007,Melanesia,Earthquake,1
2007,Eastern Europe,Flood,8
2007,Western Asia,Flood,6
2007,Southern Africa,Flood,2
2007,Southern Africa,Epidemic,1
2007,Southern Asia,Landslide,3
2007,Eastern Africa,Epidemic,10
2007,Northern America,Flood,7
2007,Eastern Asia,Flood,15
2007,Caribbean,Storm,16
2007,Central America,Storm,9
2007,Australia and New Zealand,Flood,1
2007,Eastern Europe,Extreme temperature ,5
2007,Caribbean,Earthquake,3
2007,Central America,Flood,11
2007,South America,Earthquake,5
2007,Northern Europe,Flood,3
2007,Southern Europe,Extreme temperature ,6
2007,Southern Asia,Storm,5
2007,South America,Extreme temperature ,5
2007,Eastern Asia,Landslide,1
2007,Southern Europe,Wildfire,8
2007,Western Europe,Extreme temperature ,1
2007,Western Africa,Flood,18
2007,Southern Asia,Epidemic,2
2007,Eastern Europe,Wildfire,2
2007,South America,Drought,1
2007,Western Europe,Flood,2
2007,Western Asia,Extreme temperature ,2
2007,Eastern Africa,Drought,4
2007,Northern Africa,Wildfire,1
2007,Eastern Africa,Other,1
2007,Northern Europe,Earthquake,1
2007,Central America,Earthquake,1
2007,South-Eastern Asia,Other,3
2008,South America,Flood,14
2008,Central America,Flood,14
2008,Eastern Asia,Storm,18
2008,Caribbean,Storm,21
2008,Central America,Storm,6
2008,Australia and New Zealand,Storm,1
2008,Eastern Europe,Extreme temperature ,5
2008,Western Europe,Storm,8
2008,Eastern Africa,Drought,9
2008,Southern Asia,Extreme temperature ,2
2008,Eastern Africa,Flood,19
2008,Southern Asia,Flood,21
2008,Eastern Asia,Earthquake,9
2008,Eastern Asia,Flood,9
2008,Middle Africa,Flood,6
2008,South America,Earthquake,1
2008,South America,Other,5
2008,Northern Africa,Flood,6
2008,Southern Europe,Earthquake,1
2008,South-Eastern Asia,Flood,31
2008,Australia and New Zealand,Flood,4
2008,South America,Storm,3
2008,Northern Europe,Flood,2
2008,Eastern Asia,Extreme temperature ,3
2008,Southern Asia,Storm,5
2008,Melanesia,Storm,1
2008,Northern Europe,Storm,2
2008,Southern Asia,Drought,1
2008,Northern America,Flood,6
2008,Southern Asia,Epidemic,1
2008,Middle Africa,Epidemic,5
2008,Western Europe,Extreme temperature ,3
2008,Western Africa,Flood,13
2008,Western Africa,Epidemic,14
2008,Southern Asia,Landslide,2
2008,South America,Epidemic,6
2008,South America,Drought,2
2008,Southern Africa,Epidemic,3
2008,Eastern Asia,Landslide,4
2008,Eastern Asia,Drought,1
2008,South America,Other,1
2008,South America,Landslide,1
2008,Caribbean,Flood,1
2008,Eastern Europe,Storm,3
2008,Northern Africa,Other,1
2008,Eastern Africa,Epidemic,9
2008,Micronesia,Flood,3
2008,Western Africa,Storm,1
2008,Central America,Landslide,2
2008,South-Eastern Asia,Earthquake,3
2008,South-Eastern Asia,Other,1
2008,South-Eastern Asia,Landslide,2
2009,Western Europe,Storm,4
2009,Southern Asia,Storm,9
2009,South America,Flood,15
2009,Eastern Asia,Storm,14
2009,Southern Asia,Flood,19
2009,Western Europe,Flood,3
2009,Central America,Earthquake,2
2009,South-Eastern Asia,Flood,19
2009,Melanesia,Flood,3
2009,Australia and New Zealand,Wildfire,1
2009,Australia and New Zealand,Storm,2
2009,Middle Africa,Storm,3
2009,Southern Asia,Earthquake,3
2009,Southern Asia,Landslide,4
2009,Middle Africa,Flood,7
2009,Middle Africa,Epidemic,8
2009,South America,Landslide,8
2009,South America,Epidemic,4
2009,Eastern Africa,Flood,9
2009,Western Africa,Storm,2
2009,Western Africa,Epidemic,6
2009,Southern Europe,Extreme temperature ,3
2009,Southern Europe,Flood,6
2009,Southern Africa,Flood,5
2009,Northern America,Flood,5
2009,Eastern Asia,Earthquake,3
2009,Eastern Asia,Flood,8
2009,Eastern Asia,Landslide,7
2009,Western Africa,Landslide,1
2009,Polynesia,Epidemic,1
2009,Eastern Europe,Flood,4
2009,Caribbean,Flood,5
2009,Northern Africa,Flood,6
2009,Southern Europe,Storm,2
2009,Western Europe,Extreme temperature ,4
2009,Central America,Other,1
2009,Central America,Flood,9
2009,South-Eastern Asia,Earthquake,6
2009,South-Eastern Asia,Landslide,5
2007,Eastern Europe,Earthquake,1
2007,Western Asia,Storm,1
2007,South-Eastern Asia,Storm,10
2007,Central Asia,Earthquake,1
2007,Central Asia,Flood,3
2007,Central America,Landslide,1
2007,Southern Africa,Wildfire,2
2007,Northern America,Wildfire,3
2007,Southern Africa,Drought,2
2007,Eastern Europe,Drought,1
2007,Western Asia,Epidemic,1
2007,Eastern Asia,Extreme temperature ,1
2007,Eastern Africa,Landslide,1
2007,Western Asia,Wildfire,1
2007,Western Africa,Storm,1
2007,South-Eastern Asia,Drought,2
2007,South America,Wildfire,1
2007,Northern Africa,Epidemic,3
2007,Middle Africa,Storm,1
2007,Central Asia,Landslide,1
2007,Northern America,Drought,1
2007,Western Asia,Other,1
2008,South-Eastern Asia,Storm,19
2008,Northern America,Storm,14
2008,Southern Africa,Storm,2
2008,Southern Europe,Flood,4
2008,Southern Asia,Earthquake,3
2008,Eastern Europe,Flood,3
2008,Southern Africa,Flood,3
2008,Eastern Africa,Storm,6
2008,Central Asia,Drought,1
2008,Central Asia,Extreme temperature ,1
2008,Western Asia,Flood,3
2008,Western Asia,Epidemic,1
2008,Central Asia,Flood,1
2008,Eastern Africa,Landslide,1
2008,Central Asia,Earthquake,2
2008,Eastern Asia,Epidemic,1
2008,Eastern Africa,Wildfire,1
2008,Melanesia,Flood,2
2008,Melanesia,Other,1
2008,Southern Europe,Extreme temperature ,1
2008,Eastern Europe,Earthquake,1
2008,Eastern Africa,Earthquake,1
2008,Northern Africa,Epidemic,2
2008,Western Asia,Drought,1
2008,South-Eastern Asia,Drought,1
2008,Western Asia,Wildfire,1
2008,Northern America,Extreme temperature ,1
2008,Northern America,Earthquake,1
2008,Northern America,Wildfire,2
2008,Melanesia,Other,1
2009,South-Eastern Asia,Storm,20
2009,Northern America,Storm,12
2009,Southern Europe,Earthquake,2
2009,Central Asia,Flood,1
2009,Eastern Africa,Storm,5
2009,Southern Asia,Extreme temperature ,4
2009,Eastern Africa,Epidemic,14
2009,Western Africa,Other,1
2009,Melanesia,Landslide,1
2009,Western Asia,Landslide,3
2009,Northern America,Extreme temperature ,1
2009,Northern America,Wildfire,2
2009,Southern Africa,Storm,3
2007,Southern Africa,Extreme temperature ,1
2008,Southern Africa,Wildfire,1
2008,Middle Africa,Storm,1
2008,Middle Africa,Earthquake,1
2009,Southern Europe,Wildfire,4
2009,South America,Storm,3
2009,Western Africa,Flood,18
2009,Western Asia,Flood,5
2009,Polynesia,Earthquake,3
2009,South America,Drought,4
2009,Melanesia,Storm,1
2009,Northern Europe,Storm,1
2009,Eastern Asia,Drought,2
2009,Eastern Africa,Drought,2
2009,Central America,Drought,3
2009,Australia and New Zealand,Flood,2
2009,Australia and New Zealand,Extreme temperature ,1
2009,Southern Asia,Drought,3
2009,Eastern Europe,Storm,2
2009,Caribbean,Epidemic,1
2009,Western Europe,Wildfire,1
2009,Northern Europe,Flood,2
2009,Northern Europe,Extreme temperature ,1
2009,Western Asia,Earthquake,1
2009,Central America,Epidemic,4
2009,Southern Asia,Epidemic,3
2010,Eastern Asia,Storm,11
2010,Central America,Storm,15
2010,Australia and New Zealand,Storm,3
2010,South-Eastern Asia,Other,3
2010,Southern Asia,Earthquake,7
2010,Southern Asia,Flood,20
2010,Australia and New Zealand,Flood,5
2010,Western Asia,Flood,7
2010,Western Europe,Flood,3
2010,Southern Europe,Flood,14
2010,South America,Flood,11
2010,Eastern Asia,Earthquake,6
2010,Eastern Asia,Flood,8
2010,Western Africa,Flood,23
2010,Central America,Flood,13
2010,Eastern Europe,Flood,14
2010,Caribbean,Storm,8
2010,Caribbean,Flood,6
2010,South-Eastern Asia,Earthquake,2
2010,South-Eastern Asia,Flood,22
2010,South America,Earthquake,1
2010,Southern Asia,Storm,11
2010,Middle Africa,Flood,8
2010,Caribbean,Drought,5
2010,Melanesia,Storm,2
2010,Western Europe,Storm,9
2010,Middle Africa,Storm,2
2010,Northern Europe,Other,1
2010,Eastern Asia,Drought,1
2010,Northern Africa,Flood,8
2010,Northern Africa,Storm,1
2010,Southern Asia,Landslide,6
2010,South America,Extreme temperature ,7
2010,Eastern Africa,Storm,2
2010,Eastern Africa,Flood,12
2010,Eastern Africa,Drought,8
2010,Western Africa,Epidemic,10
2010,Eastern Europe,Extreme temperature ,8
2010,Southern Europe,Extreme temperature ,6
2010,South America,Wildfire,2
2010,South America,Epidemic,6
2010,South America,Drought,3
2010,Northern America,Storm,13
2010,Western Europe,Extreme temperature ,3
2010,Eastern Asia,Landslide,8
2010,Eastern Asia,Wildfire,1
2010,Middle Africa,Epidemic,9
2010,Polynesia,Storm,2
2010,South America,Landslide,3
2010,Northern Europe,Storm,2
2010,Caribbean,Epidemic,4
2010,South America,Other,1
2010,Southern Europe,Storm,3
2010,Eastern Africa,Epidemic,7
2010,Northern Europe,Extreme temperature ,2
2010,Central America,Other,1
2010,Central America,Landslide,3
2010,Central America,Epidemic,2
2010,Caribbean,Earthquake,1
2010,South-Eastern Asia,Landslide,3
2010,Southern Asia,Extreme temperature ,1
2010,Western Asia,Wildfire,1
2011,South America,Flood,18
2011,Eastern Asia,Flood,10
2011,Western Asia,Flood,4
2011,Caribbean,Flood,4
2011,Caribbean,Storm,9
2011,Southern Asia,Earthquake,4
2011,South-Eastern Asia,Earthquake,5
2011,Australia and New Zealand,Storm,1
2011,Middle Africa,Storm,1
2011,Northern America,Storm,16
2011,Eastern Asia,Storm,9
2011,Southern Asia,Flood,16
2011,Middle Africa,Flood,7
2011,South America,Other,2
2011,Australia and New Zealand,Flood,1
2011,Eastern Africa,Storm,4
2011,Eastern Africa,Flood,18
2011,Eastern Africa,Epidemic,3
2011,Western Europe,Storm,3
2011,Western Europe,Flood,3
2011,Western Africa,Flood,13
2011,Southern Asia,Extreme temperature ,6
2011,South America,Landslide,3
2011,Southern Africa,Flood,5
2011,Middle Africa,Epidemic,9
2011,Northern America,Flood,5
2011,South America,Extreme temperature ,3
2011,South America,Wildfire,2
2011,Eastern Asia,Earthquake,9
2011,Eastern Asia,Landslide,3
2011,Eastern Asia,Extreme temperature ,2
2011,Southern Europe,Earthquake,1
2011,Western Africa,Epidemic,4
2011,Central America,Flood,12
2011,Central America,Storm,6
2011,South-Eastern Asia,Flood,31
2011,South-Eastern Asia,Landslide,6
2011,Southern Asia,Storm,6
2009,Central America,Storm,4
2009,South-Eastern Asia,Other,1
2009,Central Asia,Drought,1
2009,Western Africa,Drought,1
2009,Middle Africa,Drought,1
2009,Eastern Asia,Extreme temperature ,2
2009,Eastern Africa,Earthquake,2
2009,South America,Extreme temperature ,1
2009,Melanesia,Epidemic,3
2009,Eastern Europe,Extreme temperature ,3
2010,South America,Storm,1
2010,Melanesia,Earthquake,1
2010,Eastern Europe,Drought,1
2010,South-Eastern Asia,Storm,7
2010,Central Asia,Flood,4
2010,Eastern Europe,Wildfire,2
2010,Western Africa,Drought,2
2010,Northern Europe,Flood,1
2010,Eastern Asia,Extreme temperature ,1
2010,Eastern Africa,Landslide,5
2010,Central Asia,Landslide,1
2010,Central Asia,Epidemic,2
2010,Eastern Africa,Other,1
2010,Central America,Earthquake,1
2010,Southern Africa,Flood,1
2010,Southern Asia,Epidemic,2
2010,Australia and New Zealand,Earthquake,1
2010,Western Asia,Storm,1
2010,South-Eastern Asia,Epidemic,2
2010,Melanesia,Flood,1
2010,Western Africa,Landslide,1
2010,South-Eastern Asia,Drought,1
2010,Central Asia,Earthquake,1
2010,Western Asia,Earthquake,1
2010,Western Asia,Landslide,1
2010,Northern America,Earthquake,1
2010,Northern America,Flood,3
2011,South-Eastern Asia,Storm,15
2011,Eastern Europe,Flood,2
2011,Central America,Wildfire,1
2011,Melanesia,Storm,4
2011,Southern Europe,Extreme temperature ,1
2011,Central Asia,Flood,2
2011,Central Asia,Earthquake,3
2011,Southern Asia,Epidemic,2
2011,Central America,Extreme temperature ,2
2011,Western Africa,Storm,1
2011,Australia and New Zealand,Earthquake,2
2011,South-Eastern Asia,Other,4
2011,South America,Epidemic,1
2011,Eastern Europe,Storm,1
2011,Polynesia,Storm,1
2011,Western Asia,Earthquake,3
2011,Northern America,Extreme temperature ,1
2011,Northern America,Wildfire,4
2009,Northern Africa,Drought,1
2009,Melanesia,Other,1
2009,Middle Africa,Wildfire,1
2010,Southern Africa,Storm,1
2010,Middle Africa,Landslide,1
2010,Middle Africa,Wildfire,1
2010,Southern Europe,Earthquake,1
2011,Southern Asia,Drought,1
2011,Western Africa,Drought,5
2011,Eastern Africa,Drought,4
2011,Australia and New Zealand,Wildfire,1
2011,Southern Asia,Landslide,3
2011,Caribbean,Epidemic,1
2011,Northern Africa,Flood,1
2011,Southern Europe,Flood,3
2011,Central America,Earthquake,2
2011,Central America,Landslide,1
2012,Eastern Asia,Storm,20
2012,Northern Africa,Flood,5
2012,Caribbean,Storm,9
2012,Western Asia,Storm,1
2012,Western Africa,Drought,1
2012,South-Eastern Asia,Storm,14
2012,Southern Asia,Earthquake,4
2012,Southern Asia,Flood,20
2012,Eastern Asia,Flood,15
2012,Middle Africa,Flood,8
2012,Eastern Africa,Flood,9
2012,Central America,Flood,4
2012,South America,Flood,12
2012,Melanesia,Flood,4
2012,Western Asia,Flood,5
2012,Caribbean,Flood,6
2012,South-Eastern Asia,Flood,19
2012,Eastern Europe,Flood,5
2012,Southern Asia,Storm,4
2012,Middle Africa,Storm,2
2012,Central America,Drought,2
2012,South America,Storm,3
2012,Middle Africa,Drought,3
2012,Southern Asia,Landslide,6
2012,Southern Asia,Extreme temperature ,5
2012,Southern Europe,Extreme temperature ,11
2012,Australia and New Zealand,Flood,2
2012,Western Europe,Extreme temperature ,8
2012,Western Asia,Earthquake,2
2012,Western Asia,Extreme temperature ,1
2012,Western Africa,Flood,5
2012,Eastern Europe,Earthquake,1
2012,Eastern Europe,Extreme temperature ,16
2012,South America,Drought,2
2012,Northern America,Storm,21
2012,Northern America,Flood,2
2012,South America,Earthquake,2
2012,South America,Wildfire,2
2012,Eastern Asia,Earthquake,6
2012,Eastern Asia,Landslide,1
2012,Eastern Asia,Extreme temperature ,1
2012,Middle Africa,Epidemic,6
2012,South America,Epidemic,3
2012,Central America,Earthquake,3
2012,Caribbean,Epidemic,3
2012,Southern Europe,Flood,5
2012,Southern Europe,Wildfire,1
2012,Northern Europe,Extreme temperature ,4
2012,Melanesia,Storm,1
2012,Northern Europe,Flood,5
2012,Western Africa,Epidemic,7
2012,Central America,Other,1
2012,South-Eastern Asia,Earthquake,6
2012,South-Eastern Asia,Landslide,3
2012,Southern Asia,Other,1
2013,South America,Flood,13
2013,Eastern Asia,Flood,16
2013,Caribbean,Flood,6
2013,Eastern Asia,Storm,25
2013,Western Europe,Storm,12
2013,Northern Europe,Storm,6
2013,Southern Asia,Flood,15
2013,Western Europe,Flood,3
2013,Eastern Asia,Earthquake,11
2013,Eastern Europe,Flood,7
2013,Western Africa,Flood,12
2013,South-Eastern Asia,Earthquake,4
2013,South-Eastern Asia,Flood,29
2013,Middle Africa,Flood,3
2013,Western Asia,Flood,7
2013,Western Asia,Storm,4
2013,Southern Europe,Storm,3
2013,Australia and New Zealand,Storm,2
2013,Middle Africa,Storm,1
2013,Northern America,Storm,16
2013,Southern Asia,Earthquake,8
2013,Southern Asia,Landslide,1
2013,South America,Storm,3
2013,Western Asia,Extreme temperature ,1
2013,Australia and New Zealand,Wildfire,2
2013,Western Africa,Epidemic,4
2013,Western Africa,Wildfire,2
2013,Southern Asia,Storm,9
2013,Eastern Europe,Extreme temperature ,2
2013,South America,Extreme temperature ,3
2013,South America,Drought,3
2013,South America,Landslide,3
2013,Southern Africa,Flood,2
2013,Middle Africa,Epidemic,2
2013,Northern America,Extreme temperature ,2
2013,Northern America,Flood,8
2013,Eastern Asia,Other,1
2013,Eastern Asia,Landslide,3
2013,Eastern Asia,Extreme temperature ,2
2013,Eastern Asia,Drought,1
2013,South America,Earthquake,2
2013,South America,Epidemic,1
2013,Central America,Epidemic,4
2013,Southern Europe,Flood,5
2013,Eastern Africa,Flood,13
2013,Eastern Africa,Epidemic,8
2013,Northern Europe,Flood,1
2013,Northern Europe,Extreme temperature ,1
2013,Central America,Earthquake,1
2013,Eastern Europe,Storm,2
2013,Eastern Europe,Earthquake,1
2013,South-Eastern Asia,Other,1
2013,South-Eastern Asia,Landslide,3
2014,South-Eastern Asia,Flood,18
2014,South America,Flood,19
2014,South America,Landslide,2
2014,Australia and New Zealand,Extreme temperature ,1
2014,Australia and New Zealand,Wildfire,2
2014,Eastern Europe,Extreme temperature ,3
2014,Northern America,Extreme temperature ,2
2014,Southern Europe,Storm,4
2014,Western Europe,Flood,3
2014,Western Europe,Storm,8
2014,Northern Europe,Flood,1
2014,Southern Europe,Earthquake,2
2014,Central America,Flood,5
2014,South-Eastern Asia,Other,3
2014,South-Eastern Asia,Landslide,2
2011,Southern Africa,Drought,1
2011,Northern Africa,Drought,1
2011,Northern Europe,Flood,1
2011,Southern Europe,Landslide,1
2011,Central America,Drought,1
2011,Northern Europe,Storm,1
2011,Western Asia,Storm,1
2011,South America,Storm,2
2011,South America,Earthquake,1
2011,South-Eastern Asia,Epidemic,4
2011,Eastern Europe,Extreme temperature ,1
2011,Northern Africa,Storm,1
2011,South-Eastern Asia,Drought,1
2011,Polynesia,Drought,1
2012,Eastern Africa,Storm,7
2012,Central Asia,Flood,3
2012,Southern Europe,Drought,1
2012,Western Africa,Storm,1
2012,Eastern Africa,Drought,1
2012,Eastern Asia,Drought,1
2012,Southern Europe,Earthquake,2
2012,Central Asia,Extreme temperature ,3
2012,Southern Asia,Drought,1
2012,Northern Africa,Extreme temperature ,1
2012,Eastern Europe,Drought,3
2012,Central America,Storm,2
2012,Southern Africa,Flood,2
2012,Australia and New Zealand,Storm,1
2012,South America,Landslide,1
2012,South America,Extreme temperature ,1
2012,South-Eastern Asia,Epidemic,1
2012,Micronesia,Storm,1
2012,Melanesia,Landslide,1
2012,Eastern Europe,Storm,1
2012,Eastern Europe,Wildfire,1
2012,Northern Africa,Epidemic,1
2012,South-Eastern Asia,Drought,1
2012,Central Asia,Earthquake,1
2012,Eastern Africa,Landslide,1
2012,Eastern Africa,Epidemic,4
2013,Central America,Storm,4
2013,South-Eastern Asia,Storm,12
2013,Eastern Africa,Storm,4
2013,Central America,Flood,2
2013,Melanesia,Flood,2
2013,Melanesia,Earthquake,1
2013,Southern Africa,Drought,1
2013,Southern Asia,Extreme temperature ,1
2013,South-Eastern Asia,Epidemic,1
2013,Northern Africa,Flood,4
2013,Micronesia,Drought,1
2013,Southern Africa,Epidemic,1
2013,Australia and New Zealand,Earthquake,1
2013,Australia and New Zealand,Drought,1
2013,Central America,Drought,1
2013,South America,Other,1
2013,Micronesia,Storm,1
2013,Southern Europe,Wildfire,1
2013,Eastern Europe,Other,1
2013,Melanesia,Epidemic,1
2013,Central America,Other,1
2013,Central Asia,Extreme temperature ,1
2013,Western Asia,Landslide,1
2014,South-Eastern Asia,Storm,13
2014,Southern Europe,Flood,16
2014,Southern Asia,Extreme temperature ,4
2014,Southern Asia,Earthquake,2
2014,Northern Africa,Storm,2
2014,Eastern Africa,Storm,3
2014,Southern Europe,Extreme temperature ,3
2014,Polynesia,Storm,1
2014,Eastern Africa,Flood,10
2011,Southern Africa,Storm,2
2011,Northern America,Drought,1
2012,Northern America,Drought,2
2012,Polynesia,Storm,2
2012,Southern Africa,Storm,1
2012,Northern America,Extreme temperature ,1
2012,Northern America,Wildfire,2
2013,Southern Africa,Storm,1
2013,Northern America,Wildfire,5
2013,Northern Africa,Epidemic,1
2014,Eastern Asia,Storm,29
2014,Central America,Storm,7
2014,South America,Earthquake,3
2014,Eastern Europe,Flood,8
2014,Southern Asia,Flood,19
2014,Eastern Asia,Flood,14
2014,Eastern Asia,Earthquake,9
2014,Western Africa,Flood,4
2014,Eastern Africa,Earthquake,1
2014,Western Asia,Flood,1
2014,Northern America,Storm,13
2014,Southern Asia,Storm,10
2014,Northern Europe,Storm,2
2014,Western Africa,Drought,2
2014,Central America,Drought,5
2014,Northern America,Flood,3
2014,Middle Africa,Landslide,1
2014,Australia and New Zealand,Storm,1
2014,Eastern Europe,Storm,1
2014,South America,Drought,2
2014,South America,Wildfire,1
2014,Eastern Asia,Landslide,3
2014,Eastern Asia,Drought,2
2014,Middle Africa,Flood,2
2014,Middle Africa,Epidemic,3
2014,South America,Storm,1
2014,Western Africa,Other,1
2014,Caribbean,Flood,3
2014,Northern Africa,Earthquake,1
2014,Western Africa,Epidemic,11
2014,Central America,Earthquake,4
2014,Central America,Extreme temperature ,1
2015,Eastern Asia,Flood,14
2015,Caribbean,Storm,4
2015,Eastern Asia,Storm,26
2015,Southern Asia,Storm,10
2015,Southern Asia,Landslide,8
2015,South America,Storm,4
2015,Northern Africa,Storm,2
2015,Australia and New Zealand,Storm,4
2015,Middle Africa,Flood,7
2015,Southern Europe,Flood,15
2015,Southern Asia,Flood,26
2015,South America,Flood,21
2015,Western Africa,Flood,8
2015,South America,Earthquake,2
2015,Central America,Flood,8
2015,Western Asia,Flood,6
2015,Caribbean,Flood,4
2015,South America,Drought,1
2015,Middle Africa,Storm,1
2015,South America,Landslide,2
2015,Northern Europe,Storm,2
2015,Western Africa,Drought,2
2015,Eastern Africa,Drought,3
2015,Southern Asia,Earthquake,10
2015,Middle Africa,Epidemic,2
2015,South America,Other,5
2015,Australia and New Zealand,Flood,3
2015,Australia and New Zealand,Wildfire,3
2015,Eastern Africa,Landslide,1
2015,Eastern Africa,Flood,12
2015,Western Europe,Extreme temperature ,2
2015,Eastern Europe,Flood,3
2015,Southern Africa,Drought,3
2015,Northern America,Wildfire,5
2015,South America,Wildfire,2
2015,Eastern Asia,Earthquake,5
2015,Eastern Asia,Landslide,1
2015,Eastern Asia,Drought,2
2015,Western Africa,Storm,1
2015,Central America,Other,1
2015,Caribbean,Drought,1
2015,Northern Africa,Flood,3
2015,Northern Africa,Extreme temperature ,2
2015,Melanesia,Drought,3
2015,Western Europe,Flood,1
2015,Western Europe,Storm,1
2015,Micronesia,Storm,3
2015,Northern Europe,Flood,1
2015,Western Africa,Epidemic,4
2015,Western Africa,Landslide,1
2015,Central America,Landslide,1
2015,Central America,Epidemic,1
2016,Southern Asia,Storm,7
2016,South America,Earthquake,4
2016,Eastern Asia,Flood,15
2016,Eastern Asia,Storm,21
2016,Melanesia,Storm,2
2016,Southern Asia,Flood,23
2016,South America,Flood,14
2016,Eastern Africa,Flood,13
2016,Northern America,Wildfire,5
2016,Australia and New Zealand,Storm,1
2016,Western Europe,Storm,2
2016,Caribbean,Storm,7
2016,Eastern Asia,Landslide,3
2016,Western Europe,Flood,4
2016,Middle Africa,Flood,6
2016,Australia and New Zealand,Wildfire,1
2016,Western Africa,Flood,9
2016,Southern Asia,Earthquake,3
2016,Central America,Storm,8
2016,Middle Africa,Epidemic,3
2016,Northern America,Flood,7
2016,Eastern Asia,Extreme temperature ,6
2016,Caribbean,Flood,9
2016,Southern Europe,Flood,7
2016,Central America,Landslide,1
1980,Eastern Africa,Landslide,1
2014,Eastern Africa,Drought,3
2014,Melanesia,Flood,2
2014,Caribbean,Drought,2
2014,Micronesia,Flood,2
2014,Caribbean,Epidemic,1
2014,Southern Asia,Landslide,6
2014,Eastern Asia,Extreme temperature ,1
2014,Eastern Asia,Other,1
2014,Central Asia,Flood,3
2014,Eastern Africa,Epidemic,4
2014,Central Asia,Storm,1
2014,Southern Asia,Drought,1
2014,Southern Africa,Storm,1
2014,Northern Africa,Flood,2
2014,South-Eastern Asia,Drought,2
2014,Western Africa,Other,1
2014,South America,Extreme temperature ,1
2014,Melanesia,Other,1
2014,Melanesia,Storm,2
2014,Central America,Epidemic,1
2014,Southern Africa,Flood,2
2014,South-Eastern Asia,Earthquake,1
2014,South-Eastern Asia,Extreme temperature ,1
2015,Eastern Africa,Storm,7
2015,South-Eastern Asia,Storm,15
2015,Central America,Storm,4
2015,Southern Europe,Storm,1
2015,South-Eastern Asia,Drought,4
2015,Eastern Asia,Extreme temperature ,4
2015,South-Eastern Asia,Flood,20
2015,South-Eastern Asia,Earthquake,3
2015,Western Asia,Storm,11
2015,Melanesia,Storm,4
2015,Northern Africa,Drought,1
2015,Caribbean,Epidemic,1
2015,South-Eastern Asia,Landslide,5
2015,South-Eastern Asia,Wildfire,1
2015,Southern Asia,Extreme temperature ,2
